location,lon,lat,state
"adelaide, south australia",138.6007456,-34.9284989,NA
"algonquin, il",-88.2942493,42.1655801,illinois
"westborough, ma",-71.6161294,42.2695216,massachusetts:main
southeastern usa,-95.712891,37.09024,kansas
"sioux falls, south dakota",-96.731265,43.5460223,south dakota
"karachi, sindh, pakistan",67.0011364,24.8607343,NA
"buena vista, co, usa",-106.1311288,38.8422178,colorado
"sparkfun, colorado",-105.184836,40.0905756,colorado
"huntington, wv",-82.445154,38.4192496,west virginia
"byron center, mi",-85.7228061,42.8122508,michigan:south
"fairfax, va",-77.3063733,38.8462236,virginia:main
"east windsor, nj",-74.5402506,40.2677539,new jersey
airdrie or calgary,-114.0134073,51.2926993,NA
"cochrane, alberta",-114.4667171,51.1917968,NA
"kensington, ct",-72.7687083,41.6353769,connecticut
"potomac, md",-77.2085914,39.0181651,maryland
"sf bay area & bloomington, in",-122.2913078,37.8271784,NA
"lexington park, md",-76.4620928,38.2575517,maryland
"fullerton, ca",-117.9242123,33.8703645,california
"richmond, calif.",-122.3477486,37.9357576,california
"pleasant plains, arkansas",-91.6262486,35.5500795,arkansas
"mount maunganui, tauranga city",176.2081052,-37.664692,NA
dominican university,-87.822057,41.902411,illinois
"al khobar, saudi arabia",50.1971381,26.2171906,NA
"grand haven, michigan",-86.2283864,43.0630734,NA
republic of korea (rok),127.766922,35.907757,NA
korea international school,-79.4258612,43.7856087,NA
"east los angeles, ca",-118.1669736,34.0224417,california
"schoolcraft, mi",-85.6377776,42.1142107,michigan:south
"schoolcraft, michigan",-85.6377776,42.1142107,michigan:south
"seward, alaska",-149.4422222,60.1041667,NA
north county san diego,-117.2911248,33.1221548,california
"claremont, california",-117.7197785,34.0966764,california
"perth, western australia",115.8604572,-31.9505269,NA
parksville b.c. canada,-124.3136411,49.3193375,NA
"windsor, on & roseville, mi",-83.0363633,42.3149367,NA
havertown ,-75.3149796,39.9763656,pennsylvania
"canton, mi",-83.482116,42.3086444,michigan:south
lake george ny,-73.7123408,43.4261809,new york:main
yangon,96.173526,16.840939,NA
"portage, mi",-85.5800022,42.2011538,michigan:south
"garden city, ny",-73.6342954,40.7267682,new york:long island
"barcelona, spain",2.1734035,41.3850639,NA
greater detroit area,-83.0423924,42.3328822,NA
"zürich, switzerland",8.541694,47.3768866,NA
philadelphia/nyc,-75.1652215,39.9525839,pennsylvania
"vineland, nj",-75.0259637,39.4863773,new jersey
"@pvsdcamarillo | camarillo, california",-119.0376023,34.2163937,california
"camarillo, california ",-119.0376023,34.2163937,california
"carol stream, il",-88.1347927,41.9125286,illinois
"pearsall, tx",-99.095033,28.8921939,texas
"gray, ga",-83.5337816,33.0095802,georgia
"parma, mi",-84.5996885,42.2583711,michigan:south
porto alegre,-51.2176584,-30.0346471,NA
quad cities        ,-90.5082706,41.4496341,illinois
"ankeny, ia",-93.6001278,41.7317884,iowa
"macomb, mi",-82.9286428,42.6651965,michigan:south
"roanoke, va",-79.9414266,37.2709704,virginia:main
north central washington,-120.7401385,47.7510741,washington:main
"yukon, oklahoma",-97.7625441,35.5067215,oklahoma
"pearland, tx",-95.2860474,29.5635666,texas
minneapolis ,-93.2650108,44.977753,minnesota
"brookings, sd",-96.7983877,44.3113573,south dakota
"belmont, ca, usa",-122.2758008,37.5202145,california
national,-95.8895752,36.1902524,oklahoma
venice ca,-118.4694832,33.9850469,NA
"clovis, ca",-119.7029194,36.8252277,california
shanghai american school,121.281056,31.204454,NA
"woodbridge, nj",-74.2846022,40.5575986,new jersey
university of kansas ,-95.2557961,38.9543439,kansas
"md, usa",-76.6412712,39.0457549,maryland
"barnstable, ma",-70.3002024,41.7003208,massachusetts:main
"bathurst, nsw, australia",149.5775008,-33.4192822,NA
"lancaster, ca",-118.1541632,34.6867846,california
"beegden, maasgouw",5.9178131,51.1896078,NA
"orange, california",-117.8531007,33.7879139,california
"webster, ny",-77.4299939,43.2122851,new york:main
paris,2.3522219,48.856614,NA
"normal, il",-88.9906312,40.5142026,illinois
"rome, italy",12.4963655,41.9027835,NA
"mechanicsville, va",-77.3733139,37.6087561,virginia:main
"fullerton, california",-117.9242123,33.8703645,california
"joplin, mo",-94.513281,37.0842271,missouri
"rancho cordova, california",-121.302728,38.5890723,california
burlington public schools,-71.1979132,42.4962425,massachusetts:main
"mossyrock, wa",-122.4851112,46.5295517,washington:main
"sunnyvale, california",-122.0363496,37.36883,california
"boston, ma ",-71.0588801,42.3600825,massachusetts:main
"fort myers, fl",-81.8723084,26.640628,florida
"rockwall, texas",-96.4597089,32.9312336,texas
inland empire & orange county,-116.419389,34.9592083,california
north washington elementary,-85.112884,37.8036646,kentucky
"norton, ma",-71.1869963,41.9667703,massachusetts:main
"springport, michigan",-84.6985883,42.378372,michigan:south
"oak view, ca",-119.3001134,34.399996,california
"beaumont, tx",-94.1265562,30.080174,texas
shawnee mission schools,-94.7070616,38.9972079,kansas
"nevada city, ca",-121.0160594,39.2615606,california
"sf bay area, ca",-122.2913078,37.8271784,NA
"byron, mn",-92.6454624,44.0327417,minnesota
"lake city, mn",-92.2666914,44.4492982,minnesota
"apple valley, ca",-117.1858759,34.5008311,california
 tx,-99.9018131,31.9685988,texas
"hastings, ne",-98.3898726,40.5862583,nebraska
"severna park, maryland",-76.5452409,39.070388,maryland
western hemisphere,-96.8017141,32.7952609,texas
pa/nj,-75.1652419,39.9526322,pennsylvania
ghana. u.s.a.,-73.9772194,40.7562987,new york:manhattan
traditional yakama land,-120.8489815,46.2619033,washington:main
"halifax, ns",-63.5752387,44.6487635,NA
"buenos aires, argentina",-58.3815591,-34.6036844,NA
"los banos, ca",-120.8499151,37.0582786,california
"shepherdstown, wv",-77.8041609,39.4300996,west virginia
"pennsylvania, united states",-77.1945247,41.2033216,pennsylvania
"unceded cayuga territory, ny",-76.7263397,42.9189555,new york:main
"orange county, nc",-79.1096901,36.0263022,north carolina:main
denver co,-104.990251,39.7392358,colorado
washington dc,-77.0368707,38.9071923,district of columbia
"west coast, bc, canada",-123.1205718,49.282645,NA
jordan,-95.712891,37.09024,kansas
"the woodlands, tx",-95.4612625,30.1658207,texas
"bainbridge, ny",-75.4793477,42.2934131,new york:main
timor-leste,125.727539,-8.874217,NA
"chandler, az",-111.8412502,33.3061605,arizona
"high point, nc",-80.0053176,35.9556923,north carolina:main
"grand blanc, mi",-83.6299518,42.9275277,michigan:south
"istanbul, turkey",28.9680681,41.0106848,NA
"south kingstown, ri",-71.524667,41.4475686,rhode island
state of resistance,-95.712891,37.09024,kansas
"conyers, georgia",-84.0176904,33.6676103,georgia
"norwich, ct",-72.0759105,41.5242649,connecticut
"flower mound, tx",-97.0969552,33.0145673,texas
"carmel, ny",-73.6801297,41.4300937,new york:main
iowa city,-91.5301683,41.6611277,iowa
"star lake, ny",-75.0315825,44.159785,new york:main
"white, ga",-84.7452138,34.2828722,georgia
"powder springs, ga",-84.683824,33.8595491,georgia
"dallas, ga",-84.8413056,33.9244531,georgia
"slidell, la",-89.7811745,30.2751945,louisiana
madison southern high school,-84.2876401,37.5868592,kentucky
"lincoln, nebraska",-96.7025955,40.813616,nebraska
"paris, france",2.3522219,48.856614,NA
koxc,-73.1364357,41.4806021,connecticut
"clinton, nc",-78.3233325,34.9979453,north carolina:main
"morrisville, ny",-75.6401825,42.8986791,new york:main
"coachella valley, ca",-116.3591772,33.7666873,california
"cassville, missouri",-93.8688109,36.6770111,missouri
"rocky point, ny",-72.9253805,40.9525987,new york:long island
"oaktown, in",-87.4414083,38.8711562,indiana
"abu dhabi, uae",54.3773438,24.453884,NA
"rockport, me",-69.0760975,44.1844817,NA
"orland, ca",-122.1963748,39.7473803,california
st louis ,-90.1994042,38.6270025,missouri
"n. county san diego, ca",-117.2911248,33.1221548,california
"marion, ky",-88.0811349,37.3328286,kentucky
"quartz hill, ca",-118.2181308,34.6452645,california
"ventura, ca",-119.2945199,34.2804923,NA
"candy land, tx",-96.8195807,32.9300077,texas
paugussett,-73.2067802,41.4131516,connecticut
"barre, vt",-72.5020494,44.1970055,vermont
oman,55.975413,21.4735329,NA
"muscat, oman",58.3828717,23.5880307,NA
"baxley, georgia",-82.3484618,31.7782514,georgia
"port townsend, wa",-122.7604471,48.1170387,washington:main
"lakeville, mn",-93.24272,44.6496868,minnesota
"harlingen, tx",-97.6961026,26.1906306,texas
"chicago(ish), illinois",-87.6297982,41.8781136,illinois
"maize, ks",-97.4672674,37.7791787,kansas
"bergen county, new jersey",-74.07701,40.9262762,new jersey
"marietta, ga",-84.5499327,33.952602,georgia
"arden, nc, usa",-82.5166982,35.4661613,north carolina:main
"auburn, ne",-95.8322191,40.3947236,nebraska
"chesapeake, va",-76.2874927,36.7682088,virginia:main
pride 🏳️‍🌈 nevada ,-116.419389,38.8026097,nevada
"orange, ca",-117.8531007,33.7879139,california
schools around the world,-74.0033144,40.7494396,new york:manhattan
"winter haven, fl",-81.7328567,28.0222435,florida
frankton high school,-85.7727518,40.2207185,indiana
"santee, ca",-116.9739167,32.8383828,california
"nipomo, ca",-120.4759986,35.0427547,california
"lenape land/ philadelphia, pa",-75.1652215,39.9525839,pennsylvania
"norwich, ny",-75.5235149,42.531184,new york:main
"lexington,ky",-84.5037164,38.0405837,kentucky
uc san diego,-117.2340135,32.8800604,NA
"lower east side, manhattan",-73.9842724,40.715033,NA
switzerland,8.227512,46.818188,NA
"bakersfield, ca",-119.0187125,35.3732921,california
"maynard, ma, usa",-71.4495058,42.4334903,massachusetts:main
jacksonville florida,-81.655651,30.3321838,florida
"brookfield, wi",-88.1064787,43.0605671,wisconsin
vanderbilt university,-86.8026551,36.1447034,tennessee
"bridgewater, new jersey",-74.6049061,40.5939636,new jersey
"lansing, michigan",-84.5555347,42.732535,michigan:south
"riverton, wy",-108.3806054,43.024673,wyoming
bintaro,106.7057733,-6.2773852,NA
"manchester, nj",-74.3392821,39.9711696,new jersey
"parkdale, toronto.",-79.442534,43.643832,NA
"hazelwood, mo",-90.3709489,38.7714396,missouri
cobb,-84.3742893,39.3722116,ohio
"montgomery county, maryland",-77.2405153,39.1547426,maryland
"galesburg, il",-90.3712395,40.9478158,illinois
"38.952059,-76.719038",-76.7191579,38.952108,maryland
" chicago,illinois",-87.6297982,41.8781136,illinois
"upland, ca",-117.6483876,34.09751,california
"yakima, wa",-120.5058987,46.6020711,washington:main
"melissa, tx",-96.5727669,33.2859472,texas
"hesperia, ca",-117.3008784,34.4263886,california
"delmar, ny",-73.8326232,42.6220235,new york:main
hungary,19.5033041,47.162494,NA
"river falls, wi",-92.6238082,44.8613563,wisconsin
"brick, nj",-74.1371832,40.0578384,new jersey
"ramsgate, england",1.419895,51.335545,NA
"bethel, ct",-73.4139621,41.3712283,connecticut
"kerala, india",76.2710833,10.8505159,NA
"rocklin, ca",-121.2357828,38.7907339,california
"harrisonburg, va",-78.8689155,38.4495688,virginia:main
"garnett, ks",-95.2419192,38.2805772,kansas
"columbia, tn",-87.0352831,35.6150716,tennessee
"mahomet, il",-88.4042234,40.1953106,illinois
"folsom, ca",-121.1760583,38.6779591,california
"hays, ks",-99.3267702,38.8791783,kansas
"hollywood, fl.  ",-80.1494901,26.0112014,florida
"surat, india",72.8310607,21.1702401,NA
"talladega county schools, al",-86.2158497,33.4256728,alabama
"davenport, ia",-90.5776367,41.5236437,iowa
"abbotsford, bc",-122.3044697,49.0504377,NA
"aurora, colorado, usa",-104.8319195,39.7294319,colorado
"victoria, mn",-93.6615338,44.8587227,minnesota
"nova scotia, canada",-63.744311,44.6819866,NA
"monroe, ct",-73.2073358,41.3325962,connecticut
"la crosse, wi",-91.2519017,43.8137751,minnesota
left coast,-87.6610104,41.9340158,illinois
limited artistic endeavors:,-118.383875,33.9015419,california
"augusta, ga",-82.0105148,33.4734978,georgia
barcelona-españa,2.1734035,41.3850639,NA
"falling waters, wv",-77.890639,39.559546,west virginia
"marion, in",-85.6591442,40.5583739,indiana
central ny,-76.1436136,43.0510662,new york:main
"جدة, المملكة العربية السعودية",39.1925048,21.485811000000002,NA
"freedom, wisconsin ",-88.2884368,44.3865588,wisconsin
pvhs,-106.0653908,35.8778483,new mexico
"calexico, ca",-115.4988834,32.6789476,california
"forked river, nj",-74.1901399,39.8398413,new jersey
new york metro/ hudson valley region,-74.0059544,40.7127761,NA
"brielle, nj",-74.0565263,40.1078931,new jersey
"alexandria, va",-77.0469214,38.8048355,maryland
"canyon lake, ca",-117.2730931,33.6850215,california
"dallas-fort worth, tx ",-96.9209135,32.7078751,texas
"palos hills, il",-87.8169984,41.6966992,illinois
"brawley, ca",-115.530267,32.9786566,california
"moreno valley, ca",-117.2296717,33.9424658,california
"ashgrove, brisbane",152.991944,-27.445278,NA
"clarksville, tn",-87.3594528,36.5297706,tennessee
"chennai, india",80.2707184,13.0826802,NA
chennai ,80.2707184,13.0826802,NA
"valparaiso, in",-87.0611412,41.4730948,indiana
"colton, ca",-117.3136547,34.0739016,california
"lake charles, la",-93.2173758,30.2265949,louisiana
"golden valley, mn",-93.3600034,44.9917149,minnesota
bogotá-colombia,-74.072092,4.7109886,NA
jonesboro,-90.704279,35.8422967,arkansas
cameroon,12.354722,7.369722,NA
crystal lake,-88.3161965,42.2411344,illinois
"glendale, az",-112.1859866,33.5386523,arizona
hudson valley new york,-73.9612887,41.9209018,new york:main
"waukesha, wisconsin",-88.2314813,43.0116784,wisconsin
mississauga | toronto,-79.3831843,43.653226,NA
"mission, tx",-98.3252932,26.2159066,texas
"blackstone, virginia",-77.9972259,37.080428,virginia:main
"mount holly, nc 28120",-81.0202533,35.3301866,north carolina:main
"7321 parkway drive, hanover",-76.7346441,39.1679154,maryland
"richmond, virginia",-77.4360481,37.5407246,virginia:main
"farmingdale, ny",-73.4454009,40.7325997,new york:long island
addison texas,-96.8291685,32.96179,texas
"basking ridge, nj, usa",-74.5493284,40.7066174,new jersey
washington dc + toronto,-77.0451832,38.9094278,district of columbia
north haven public schools,-72.862902,41.3868802,connecticut
"aberdeenshire, scotland",-2.3815684,57.2868723,NA
"roland, ia",-93.5018791,42.1663746,iowa
encinitas ca,-117.2919818,33.0369867,NA
africa,34.508523,-8.783195,NA
"accra, ghana",-0.1869644,5.6037168,NA
"bel air, maryland",-76.3482931,39.535940600000004,maryland
"monroe, nc",-80.5495112,34.9854275,north carolina:main
york region district school bo,-79.4712164,43.9995835,NA
robert frost junior high,-88.0888925,42.0057369,illinois
"debary, florida",-81.3289397,28.8713443,florida
greece,21.824312,39.074208,NA
"paramount, ca",-118.1597911,33.8894598,california
"glen mills, pa",-75.5103484,39.9016273,pennsylvania
"hanover park, il",-88.1450735,41.9994722,illinois
"الرياض, المملكة العربية السعودية",46.6752957,24.7135517,NA
"sector 20, gandhinagar",72.6737735,23.2287699,NA
"uttar pradesh, india",80.9461592,26.8467088,NA
यूपी से हूँ ,80.9461592,26.8467088,NA
دولة الكويت,47.481766,29.31166,NA
paradise ,-121.6219177,39.7596061,california
المملكة العربية السعودية,45.079162,23.885942,NA
"benbrook, tx",-97.4605759,32.673188,texas
"livingston, nj",-74.3300842,40.7862871,new jersey
"birch run, mi",-83.7941309,43.2508585,michigan:south
"hermitage, tn",-86.6197777,36.1988486,tennessee
"reno-sparks, nevada",-119.7526886,39.5349112,nevada
"victoria, bc, canada",-123.3656444,48.4284207,NA
"cordova, tn",-89.761545,35.1598391,tennessee
"avon, ct",-72.8305154,41.8096201,connecticut
"polk county, fl",-81.6911559,27.8617347,florida
"essdack: hutchinson, ks",-97.898032,38.067207,kansas
"palatine, il",-88.03424,42.1103041,illinois
"in the garden, by the sea",-80.0963498,26.195822,NA
"dickson, tn",-87.3877899,36.0770048,tennessee
"toronto, on",-79.3831843,43.653226,NA
"indiana, pa",-79.1525349,40.6214551,pennsylvania
"belleview, fl",-82.0623105,29.0552578,florida
hobart tas,147.3271949,-42.8821377,NA
colrado,-105.7820674,39.5500507,colorado
"bristol, england",-2.58791,51.454513,NA
"socal, tongva native land",-118.4171318,34.0588788,california
panama,-80.782127,8.537981,NA
"mountain view, ca",-122.0838511,37.3860517,california
hudson valley ny,-73.9612887,41.9209018,new york:main
kentucky ,-84.2700179,37.8393332,kentucky
"apalachin, new york",-76.1546504,42.0695189,new york:main
ma & ri,-71.3824374,42.4072107,massachusetts:main
"catonsville, md",-76.7319161,39.272050900000004,maryland
"ferndale, mi",-83.1346478,42.4605917,michigan:south
north carolina,-79.0192997,35.7595731,north carolina:main
"bellflower, ca",-118.1170117,33.8816818,california
"noble, ok",-97.394753,35.1392357,oklahoma
"brownsville, tn",-89.262291,35.5939671,tennessee
"tifton, ga",-83.5084973,31.4504629,georgia
"west leederville, perth (wa)",115.8316845,-31.9406909,NA
south texas,-99.9018131,31.9685988,texas
"east windsor, nj ",-74.5402506,40.2677539,new jersey
"sterling, co",-103.207709,40.6255415,colorado
"rogers, arkansas",-94.1185366,36.3320196,arkansas
"horsham, pa",-75.1285061,40.1784422,pennsylvania
"lyon, france",4.835659,45.764043,NA
"hazleton, pa",-75.9746472,40.9584181,pennsylvania
novi community school district,-83.4750241,42.4732073,michigan:south
